MicrosigaPN;OraclePN;PT Description;NCM;IPI;PIS;COFINS;Fator 18;Fator 12;Fator 7;Fator 4
P550827016140;P550827-000-710;ELEMENTO FILTRANTE HIDRAULICO                     ;84212990;0;1,65;7,6;0,7442;0,7986;0,844;0,8712
P550832316541;P550832-316-541;FILTRO DE OLEO LUBRIF. MINERAL                    ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P550833288140;P550833-288-140;FILTRO DE OLEO DIESEL                             ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P550834316541;P550834-316-541;FILTRO DE OLEO DIESEL;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P550835316541;P550835-316-541;FILTRO DE OLEO LUBRIF. MINERAL;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P550837;P550837;ELEMENTO FILTRANTE DE OLEO DIESEL;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P550839;P550839;ELEMENTO FILTRANTE DE OLEO DIESEL                 ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P550844;1FP550844;FILTRO DE OLEO DIESEL                             ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P550847316541;P550847-316-541;FILTRO DE OLEO DIESEL                             ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P550848316541;P550848-316-541;1635303 FILTRO DE OLEO DIESEL                     ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P550849016541;P550849-016-541;ELEMENTO FILTRANTE DE OLEO DIESEL                 ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P550851016541;P550851-016-541;KIT FILTRO DE OLEO DIESEL                         ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P550860016140RN;1FP550860-161-140;ELEMENTO FILTRANTE DE OLEO DIESEL                 ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P550861;P550861-016-140;ELEMENTO FILTRANTE DE OLEO DIESEL                 ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P550863;P550863;ELEMENTO FILTRANTE DE OLEO DIESEL;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P550865016541;P550865-016-541;VALVULA DRENO PARA FILTRO DE OLEO                 ;84818099;0,0325;1,65;7,6;0,7442;0,7986;0,844;0,8712
P550866639541;P550866-639-541;FILTRO DO FLUIDO REFRIGERANTE;84212990;0;1,65;7,6;0,7442;0,7986;0,844;0,8712
P550867639541;P550867-639-541;ELEMENTO FILTRANTE PARA FLUIDO                    ;84212990;0;1,65;7,6;0,7442;0,7986;0,844;0,8712
P550879316541;P550879-316-541;FILTRO DE OLEO DIESEL                             ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P550880400480;P550880-400-480;296299771 ELEMENTO FILTRANTE DE OLEO              ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P550881316140PR;1FP550881-316-140;ELEMENTO FILTRANTE DE OLEO                        ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P550881316541;P550881-316-541;FILTRO DE OLEO DIESEL;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P550893;P550893-288-140;FILTRO DE OLEO LUBRIF. BLINDADO                   ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P550899316541;P550899-316-541;FILTRO DE OLEO DIESEL;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P550900639541;P550900-316-541;FILTRO DE OLEO DIESEL;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P550903000710;P550903 000710;FILTRO DE OLEO DIESEL BLINDADO;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P550904000710;P550904 000710;FILTRO DE OLEO DIESEL BLINDADO;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P550905000710;P550905-000-710;ELEMENTO FILTRANTE DE OLEO DIESEL                 ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P550908016541;P550908-016-541;FILTRO DE OLEO DIESEL SEPARADOR DE AGUA           ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P550909316541;P550909-316-541;FILTRO DE OLEO LUBRIF. MINERAL                    ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P550910016140;P550910-016-140;ELEMENTO FILTRANTE HIDRAULICO                     ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P550912016140;P550912-016-140;FILTRO DE OLEO DIESEL                             ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P550914288541;P550914-288-541;FILTRO DE OLEO DIESEL                             ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P550920316541;P550920-316-541;FILTRO DE OLEO LUBRIF. MINERAL                    ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P550921016140;P550921-016-140;FILTRO HIDRAULICO                                 ;84212990;0;1,65;7,6;0,7442;0,7986;0,844;0,8712
P550922016140;P550922-016-140;ELEMENTO FILTRANTE HIDRAULICO;84212990;0;1,65;7,6;0,7442;0,7986;0,844;0,8712
P550923016140;P550923-016-140;ELEMENTO FILTRANTE HIDRAULICO;84212990;0;1,65;7,6;0,7442;0,7986;0,844;0,8712
P550924016140;P550924-016-140;ELEMENTO FILTRANTE HIDRAULICO                     ;84212990;0;1,65;7,6;0,7442;0,7986;0,844;0,8712
P550925016140;P550925-016-140;ELEMENTO FILTRANTE HIDRAULICO;84212990;0;1,65;7,6;0,7442;0,7986;0,844;0,8712
P550926016140;P550926-016-140;ELEMENTO FILTRANTE HIDRAULICO                     ;84212990;0;1,65;7,6;0,7442;0,7986;0,844;0,8712
P550927016140;P550927-016-140;ELEMENTO P/FILTRO LUBRIFICANTE                    ;84212990;0;1,65;7,6;0,7442;0,7986;0,844;0,8712
P550928316541;P550928-316-541;FILTRO DE OLEO DIESEL                             ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P550929316541;P550929-316-541;FILTRO DE OLEO DIESEL                             ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P550930316541;P550930-316-541;FILTRO DE OLEO DIESEL BLINDADO                    ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P550932316541;P550932-316-541;FILTRO DE OLEO DIESEL BLINDADO                    ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P550933316541;P550933-316-541;FILTRO DE OLEO LUBRIFICANTE                       ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P550934316541;P550934-316-541;FILTRO DE OLEO LUBRIF. MINERAL                    ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P550935316541;P550935-316-541;FILTRO DE OLEO LUBRIF. MINERAL                    ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P550936316541;P550936-316-541;FILTRO DE OLEO DIESEL                             ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P550937639541;P550937-316-541;FILTRO DE OLEO DIESEL;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P550938016541;P550938-016-541;ELEMENTO FILTRANTE HIDRAULICO;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P550939316541;P550939-316-541;FILTRO DE OLEO LUBRIF. MINERAL                    ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P550940316541;P550940-316-541;FILTRO HIDRAULICO                                 ;84212990;0;1,65;7,6;0,7442;0,7986;0,844;0,8712
P550941316541;P550941-316-541;FILTRO DE OLEO LUBRIF. MINERAL;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P550942316541;P550942-316-541;FILTRO DE OLEO LUBRIF. MINERAL;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P550943316541;P550943-316-541;FILTRO DE OLEO DIESEL                             ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P550944288140;P550944-288-140;FILTRO DE OLEO DIESEL                             ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P550945;P550945;FILTRO DE LUBRIFICANTE BLINDADO                   ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P550947316541;P550947-400-480;FILTRO DE OLEO LUBRIFICANTE BLINDADO              ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P550948016140;P550948-016-140;FUEL FILTER KIT                                   ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P550949639541;P550949-316-541;FILTRO DE LUBRIFICANTE BLINDADO                   ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P550952;P550952;ELEMENTO FILTRANTE DE LIQUIDO;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P550958316541;P550958-400-480;FILTRO DE OLEO DIESEL                             ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P550959316541;P550959-400-480;FILTRO DE OLEO DIESEL                             ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P550963288140;P550963-288-140;FILTRO DE OLEO LUBRIF. MINERAL                    ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P550964316140;P550964-316-541;FILTRO DE OLEO LUBRIF. MINERAL                    ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P550965316541;P550965-316-541;FILTRO DE OLEO LUBRIF. MINERAL                    ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P550974016140;P550974-016-140;FILTRO BLINDADO PARA OLEO DIESEL;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P551000316541;P551000-316-541;FILTRO DE OLEO DIESEL;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P551001316541;P551001-316-541;FILTRO DE OLEO DIESEL                             ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P551010639541;P551010-316-541;FILTRO DE OLEO DIESEL;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P551017316541;P551017-316-541;FILTRO DE LUBRIFICANTE BLINDADO                   ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P551018316541;P551018-316-541;FILTRO DE LUBRIFICANTE BLINDADO                   ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P551019361541;P551019-316-541;1524551 - FILTRO DE OLEO                          ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P551021-400-710;P551021-400-710;FILTRO DE OLEO DIESEL                             ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P551021400710;P551021-400-710;FILTRO DE OLEO DIESEL;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P551026639541;P551026-316-541;FILTRO DE OLEO DIESEL                             ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P551027639541;P551027-316-541;FILTRO DE OLEO DIESEL                             ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P551033639541;P551033-316-541;FILTRO DE OLEO DIESEL                             ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P551034639541;P551034-316-541;FILTRO DE OLEO DIESEL BLINDADO;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P551037316541;P551037-316-541;FILTRO DE LUBRIFICACAO BLINDADO;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P551039316541;P551039-316-541;FILTRO DE OLEO DIESEL;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P551042316541;P551042-316-541;FILTRO DE OLEO LUBRIF. MINERAL                    ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P551047639541;P551047-316-541;FILTRO DE OLEO DIESEL                             ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P551048639541;P551048-316-541;FILTRO DE COMB BLINDADO SEP DE AGUA               ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P551052016541;P551052-016-541;ELEM FILTRANTE DE COMB SEPARADOR DE AGUA;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P551054016541;P551054-016-541;ELEMENTO FILTRANTE HIDRAULICO                     ;84212990;0;1,65;7,6;0,7442;0,7986;0,844;0,8712
P551056316541;P551056-316-541;ELEMENTO FILTRANTE COMBUSTIVEL BLINDADO           ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P551057639541;P551057-639-541;FILTRO DE OLEO DIESEL SEPARADOR DE AGUA           ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P551062016140;P551062-000-710;ELEMENTO FILTRANTE OLEO DIESEL                    ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P551065316541;P551065-316-541;ELEMENTO FILTRANTE DE COMBUSTIVEL                 ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P551066639541;P551066-316-541;FILTRO DE OLEO DIESEL BLINDADO                    ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P551067316541;P551067-316-541;ELEMENTO FILTRANTE COMBUSTIVEL BLINDADO           ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P551075639541;P551075-639-541;FILTRO DE OLEO DIESEL                             ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P551076639541;P551076-316-541;FILTRO COMB BLIN SEPARADOR DE AGUA                ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P551077639541;P551077-316-541;FILTRO COMB BLINDADO SEP DE AGUA                  ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P551086639541;P551086-316-541;FILTRO DE OLEO DIESEL BLINDADO                    ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P551094016541;P551094-016-541;ELEMENTO FILTRANTE HIDRAULICO                     ;84212990;0;1,65;7,6;0,7442;0,7986;0,844;0,8712
P551095016541;P551095-016-541;ELEMENTO FILTRANTE HIDRAULICO                     ;84212990;0;1,65;7,6;0,7442;0,7986;0,844;0,8712
P551096016140;P551096-016-140;ELEMENTO FILTRANTE HIDRAULICO                     ;84212990;0;1,65;7,6;0,7442;0,7986;0,844;0,8712
P551100316140;1FP551100-316-140;FILTRO DE OLEO LUBRIFICANTE                       ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P551102288140;P551102 400710;FILTRO DE OLEO LUBRIF. MINERAL                    ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P551103316541;P551103-316-541;FILTRO DE OLEO DIESEL;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P551110316541;P551110-316-541;ELEMENTO FILTRANTE PARA COMBUSTIVEL               ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P551115016140;P551115-016-140;FILTRO DE OLEO DIESEL BLINDADO                    ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P551122316541;P551122-316-541;FILTRO DE OLEO DIESEL                             ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P551124;P551124;KIT DE FILTRO DE COMBUSTIVEL                      ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P551124288147;1FP551124-288-147;FILTRO DE OLEO DIESEL                             ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P551127288140;P551127-288-140;FILTRO DE OLEO DIESEL                             ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P551130288140;P551130-288-140;FILTRO DE OLEO DIESEL                             ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P551132316541;P551132-316-541;1691846 FILTRO DE OLEO LUBRIFICANTE               ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P551133316541;P551133-316-541;ELEMENTO FILTRANTE DE LIQUIDO                     ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P551133639541;P551133-639-541;FILTRO DE OLEO LUBRIFICANTE BLINDADO              ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P551142016140;P551142-016-140;ELEMENTO FILTRANTE HIDRAULICO                     ;84212990;0;1,65;7,6;0,7442;0,7986;0,844;0,8712
P551158016140;P551158-016-140;ELEMENTO FILTRANTE HIDRAULICO                     ;84212990;0;1,65;7,6;0,7442;0,7986;0,844;0,8712
P551160016140;P551160-016-140;ELEMENTO FILTRANTE HIDRAULICO;84212990;0;1,65;7,6;0,7442;0,7986;0,844;0,8712
P551162016140;P551162-016-140;ELEMENTO FILTRANTE DE LIQUIDO                     ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P551167016140;P551167-016-140;ELEMENTO FILTRANTE DE OLEO DIESEL                 ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P551168016140;P551168-016-140;ELEMENTO FILTRANTE DE OLEO DIESEL                 ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P551204288140;P551204-288-140;ELEMENTO FILTRANTE DE OLEO DIESEL                 ;84212990;0;1,65;7,6;0,7442;0,7986;0,844;0,8712
P551210;P551210-016-140;ELEMENTO FILTRANTE HIDRAULICO                     ;84212990;0;1,65;7,6;0,7442;0,7986;0,844;0,8712
P551213016140;P551213-016-140;FILTRO HIDRAULICO                                 ;84212990;0;1,65;7,6;0,7442;0,7986;0,844;0,8712
P551222016140;P551222-016-140;ELEMENTO FILTRANTE HIDRAULICO                     ;84212990;0;1,65;7,6;0,7442;0,7986;0,844;0,8712
P551234288140;P551234-288-140;FILTRO HIDRAULICO                                 ;84212990;0;1,65;7,6;0,7442;0,7986;0,844;0,8712
P551235288140;P551235-288-140;ELEMENTO FILTRANTE HIDRAULICO                     ;84212990;0;1,65;7,6;0,7442;0,7986;0,844;0,8712
P551242288140;P551242-288-140;FILTRO HIDRAULICO                                 ;84212990;0;1,65;7,6;0,7442;0,7986;0,844;0,8712
P551244288140;P551244-288-140;FILTRO HIDRAULICO                                 ;84212990;0;1,65;7,6;0,7442;0,7986;0,844;0,8712
P551251;P551251-288-140;FILTRO DE OLEO LUBRIF. MINERAL                    ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P551257;P551257-288-140;FILTRO DE OLEO LUBRIF. MINERAL                    ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P551290;P551290-016-140;ELEMENTO FILTRANTE HIDRAULICO                     ;84212990;0;1,65;7,6;0,7442;0,7986;0,844;0,8712
P551297288140;P551297-288-541;FILTRO DE OLEO LUBRIF. MINERAL                    ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P551310016140;P551310-016-541;ELEMENTO FILTRANTE DE OLEO DIESEL;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P551311316541;P551311-316-541;FILTRO DE OLEO DIESEL                             ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P551312316541;P551312-316-541;FILTRO DE OLEO DIESEL                             ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P551313316541;P551313-316-541;FILTRO DE OLEO DIESEL                             ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P551315316541;P551315-288-140;FILTRO DE OLEO DIESEL;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P551316316541;P551316-288-140;FILTRO DE OLEO DIESEL                             ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P551317016541;P551317-016-541;ELEMENTO FILTRANTE HIDRAULICO                     ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P551318639541;P551318-316-541;FILTRO DE OLEO DIESEL                             ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P551319316541;P551319-316-541;FILTRO DE OLEO DIESEL                             ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P551323316140;P551323-316-140;FILTRO HIDRAULICO                                 ;84212990;0;1,65;7,6;0,7442;0,7986;0,844;0,8712
P551324288140;P551324-316-541;FILTRO HIDRAULICO                                 ;84212990;0;1,65;7,6;0,7442;0,7986;0,844;0,8712
P551327288140;P551327 400710;FILTRO HIDRAULICO                                 ;84212990;0;1,65;7,6;0,7442;0,7986;0,844;0,8712
P551329316541;P551329-316-541;FILTRO DE OLEO DIESEL;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P551333016140;P551333-016-140;ELEMENTO FILTRANTE HIDRAULICO                     ;84212990;0;1,65;7,6;0,7442;0,7986;0,844;0,8712
P551334016140;P551334-016-140;ELEMENTO FILTRANTE HIDRAULICO                     ;84212990;0;1,65;7,6;0,7442;0,7986;0,844;0,8712
P551343288140;1FP551343-288-140;ELEMENTO P/FILTRO LUBRIFICANTE                    ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P551347016140;P551347-016-140;ELEMENTRO FILTRANTE HIDRAULICO TIPO CARTUCHO      ;84212990;0;1,65;7,6;0,7442;0,7986;0,844;0,8712
P551348;P551348-288-140;FILTRO DE OLEO LUBRIF. MINERAL                    ;84212990;0;1,65;7,6;0,7442;0,7986;0,844;0,8712
P551351288140;P551351-288-140;ELEMENTO FILTRANTE DE LIQUIDO                     ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P551352;1FP551352-288-140;FILTRO DE OLEO LUBRIF. MINERAL                    ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P551354288140;P551354-288-140;FILTRO DE OLEO DIESEL                             ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P551364639541;P551364-316-541;Filtro hidraulico;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P551369016140;P551369;FILTRO HIDRAULICO                                 ;84212990;0;1,65;7,6;0,7442;0,7986;0,844;0,8712
P551381;P551381-400-480;FILTRO DE OLEO LUBRIF. MINERAL;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P551400316541;P551400-400-480;FILTRO DE OLEO LUBRIF. MINERAL                    ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P551402316541;P551402-316-541;FILTRO DE OLEO LUBRIF. MINERAL                    ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P551402639140;P551402-639-140;FILTRO DE OLEO LUBRIF. MINERAL                    ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P551421639541;P551421-316-541;FILTRO DE OLEO DIESEL                             ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P551422639541;P551422-316-541;FILTRO DE OLEO DIESEL;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P551423639541;P551423-316-541;FILTRO DE OLEO DIESEL;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P551424639541;P551424-316-541;FILTRO DE OLEO DIESEL;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P551425639541;P551425-316-541;FILTRO DE OLEO DIESEL;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P551426639541;P551426-316-541;FILTRO DE OLEO DIESEL;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P551427639541;P551427-316-541;FILTRO DE OLEO DIESEL;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P551428639541;P551428-316-541;FILTRO DE OLEO DIESEL                             ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P551429639541;P551429-316-541;FILTRO DE OLEO DIESEL;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P551430639541;P551430-316-541;FILTRO DE OLEO DIESEL;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P551431639541;P551431-316-541;FILTRO DE OLEO DIESEL                             ;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P551432639541;P551432-316-541;FILTRO DE OLEO DIESEL;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P551433639541;P551433-316-541;FILTRO DE OLEO DIESEL;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
P551434639541;P551434-316-541;FILTRO DE OLEO DIESEL;84212300;0,052;2,3;10,8;0,7126;0,7647;0,8082;0,8342
