MicrosigaPN;OraclePN;PT Description;NCM;IPI;PIS;COFINS;Fator 18;Fator 12;Fator 7;Fator 4
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
326523A52768922;326523A52768922;DALAMATIC DUST COLLECTOR DLMC 3-7-15;84213990;0;1,65;7,6;0,8276;0,8276;0,8609;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
326523A52768922;326523A52768922;DALAMATIC DUST COLLECTOR DLMC 3-7-15;84213990;0;1,65;7,6;0,8276;0,8276;0,8609;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
326523A52768922;326523A52768922;DALAMATIC DUST COLLECTOR DLMC 3-7-15;84213990;0;1,65;7,6;0,8276;0,8276;0,8609;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
326523A52768922;326523A52768922;DALAMATIC DUST COLLECTOR DLMC 3-7-15;84213990;0;1,65;7,6;0,8276;0,8276;0,8609;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
326523A52768922;326523A52768922;DALAMATIC DUST COLLECTOR DLMC 3-7-15;84213990;0;1,65;7,6;0,8276;0,8276;0,8609;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P042176-016-192;P042176-016-192;84493218 - Elemento filtrante de ar;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
326523A52768922;326523A52768922;DALAMATIC DUST COLLECTOR DLMC 3-7-15;84213990;0;1,65;7,6;0,8276;0,8276;0,8609;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
326523A52768922;326523A52768922;DALAMATIC DUST COLLECTOR DLMC 3-7-15;84213990;0;1,65;7,6;0,8276;0,8276;0,8609;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
326523A52768922;326523A52768922;DALAMATIC DUST COLLECTOR DLMC 3-7-15;84213990;0;1,65;7,6;0,8276;0,8276;0,8609;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
326523A52768922;326523A52768922;DALAMATIC DUST COLLECTOR DLMC 3-7-15;84213990;0;1,65;7,6;0,8276;0,8276;0,8609;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
326523A52768922;326523A52768922;DALAMATIC DUST COLLECTOR DLMC 3-7-15;84213990;0;1,65;7,6;0,8276;0,8276;0,8609;0,8712
326523A52768922;326523A52768922;DALAMATIC DUST COLLECTOR DLMC 3-7-15;84213990;0;1,65;7,6;0,8276;0,8276;0,8609;0,8712
1F1C076244DBLRED1;1F1C076244DBLRED1;LUVA DE REDUCAO;73072200;0,0325;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
326523A52768922;326523A52768922;DALAMATIC DUST COLLECTOR DLMC 3-7-15;84213990;0;1,65;7,6;0,8276;0,8276;0,8609;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
9537201;9537201;VALVULA DE ALIVIO 2;84814000;;;;;;;
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
1FP192049;1FP192049;ETIQUETA ADESIVA ULTRA LOK;39199090;;;;;;;
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
326523A52768922;326523A52768922;DALAMATIC DUST COLLECTOR DLMC 3-7-15;84213990;0;1,65;7,6;0,8276;0,8276;0,8609;0,8712
326523A52768922;326523A52768922;DALAMATIC DUST COLLECTOR DLMC 3-7-15;84213990;0;1,65;7,6;0,8276;0,8276;0,8609;0,8712
326523A52768922;326523A52768922;DALAMATIC DUST COLLECTOR DLMC 3-7-15;84213990;0;1,65;7,6;0,8276;0,8276;0,8609;0,8712
326523A52768922;326523A52768922;DALAMATIC DUST COLLECTOR DLMC 3-7-15;84213990;0;1,65;7,6;0,8276;0,8276;0,8609;0,8712
326523A52768922;326523A52768922;DALAMATIC DUST COLLECTOR DLMC 3-7-15;84213990;0;1,65;7,6;0,8276;0,8276;0,8609;0,8712
326523A52768922;326523A52768922;DALAMATIC DUST COLLECTOR DLMC 3-7-15;84213990;0;1,65;7,6;0,8276;0,8276;0,8609;0,8712
326523A52768922;326523A52768922;DALAMATIC DUST COLLECTOR DLMC 3-7-15;84213990;0;1,65;7,6;0,8276;0,8276;0,8609;0,8712
326523A52768922;326523A52768922;DALAMATIC DUST COLLECTOR DLMC 3-7-15;84213990;0;1,65;7,6;0,8276;0,8276;0,8609;0,8712
326523A52768922;326523A52768922;DALAMATIC DUST COLLECTOR DLMC 3-7-15;84213990;0;1,65;7,6;0,8276;0,8276;0,8609;0,8712
326523A52768922;326523A52768922;DALAMATIC DUST COLLECTOR DLMC 3-7-15;84213990;0;1,65;7,6;0,8276;0,8276;0,8609;0,8712
326523A52768922;326523A52768922;DALAMATIC DUST COLLECTOR DLMC 3-7-15;84213990;0;1,65;7,6;0,8276;0,8276;0,8609;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
P034077-016-436;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
326523A52768922;326523A52768922;DALAMATIC DUST COLLECTOR DLMC 3-7-15;84213990;0;1,65;7,6;0,8276;0,8276;0,8609;0,8712
326523A52768922;326523A52768922;DALAMATIC DUST COLLECTOR DLMC 3-7-15;84213990;0;1,65;7,6;0,8276;0,8276;0,8609;0,8712
326523A52768922;326523A52768922;DALAMATIC DUST COLLECTOR DLMC 3-7-15;84213990;0;1,65;7,6;0,8276;0,8276;0,8609;0,8712
326523A52768922;326523A52768922;DALAMATIC DUST COLLECTOR DLMC 3-7-15;84213990;0;1,65;7,6;0,8276;0,8276;0,8609;0,8712
326523A52768922;326523A52768922;DALAMATIC DUST COLLECTOR DLMC 3-7-15;84213990;0;1,65;7,6;0,8276;0,8276;0,8609;0,8712
326523A52768922;326523A52768922;DALAMATIC DUST COLLECTOR DLMC 3-7-15;84213990;0;1,65;7,6;0,8276;0,8276;0,8609;0,8712
326523A52768922;326523A52768922;DALAMATIC DUST COLLECTOR DLMC 3-7-15;84213990;0;1,65;7,6;0,8276;0,8276;0,8609;0,8712
326523A52768922;326523A52768922;DALAMATIC DUST COLLECTOR DLMC 3-7-15;84213990;0;1,65;7,6;0,8276;0,8276;0,8609;0,8712
326523A52768922;326523A52768922;DALAMATIC DUST COLLECTOR DLMC 3-7-15;84213990;0;1,65;7,6;0,8276;0,8276;0,8609;0,8712
326523A52768922;326523A52768922;DALAMATIC DUST COLLECTOR DLMC 3-7-15;84213990;0;1,65;7,6;0,8276;0,8276;0,8609;0,8712
326523A52768922;326523A52768922;DALAMATIC DUST COLLECTOR DLMC 3-7-15;84213990;0;1,65;7,6;0,8276;0,8276;0,8609;0,8712
326523A52768922;326523A52768922;DALAMATIC DUST COLLECTOR DLMC 3-7-15;84213990;0;1,65;7,6;0,8276;0,8276;0,8609;0,8712
326523A52768922;326523A52768922;DALAMATIC DUST COLLECTOR DLMC 3-7-15;84213990;0;1,65;7,6;0,8276;0,8276;0,8609;0,8712
